pageName;user;ultimamodif;;;;
CAPRABO:Servidores:KNT70000003;soporte.herramientas;27/04/2023 8:30;;;;
PSES:Servidores:SNC00010001;soporte.herramientas;27/04/2023 8:48;;;;
PSES:Servidores:SNC00010002;soporte.herramientas;27/04/2023 8:54;;;;
PSES:Servidores:SNC00010004;soporte.herramientas;27/04/2023 9:00;;;;
PSES:Servidores:SHM00010100;soporte.herramientas;28/04/2023 8:12;;;;
PSES:Servidores:SHM00010101;soporte.herramientas;28/04/2023 8:18;;;;
PSES:Aplicaciones:SPRING_BOOT_ADMIN;i040168;28/04/2023 16:24;;;;
PSES:Aplicaciones:LIBRENMS;i040168;28/04/2023 23:33;;;;
PSES:Aplicaciones:TRANSIORACLE;i040168;28/04/2023 23:42;;;;
PSES:BaseDatos:SLX00011242_CLOUDERA;soporte.herramientas;29/04/2023 8:00;;;;
PSGS:BaseDatos:SLX00012074_VDBER04;soporte.herramientas;29/04/2023 8:06;;;;
PSES:Servidores:EKIPEDIAOP;i040168;29/04/2023 9:42;;;;
PSES:Servidores:KLX00010041;i040168;29/04/2023 12:25;;;;
PSES:Servidores:KLX00010042;i040168;29/04/2023 12:26;;;;
PSES:Servidores:SAS00010101;i040168;29/04/2023 12:41;;;;
PSES:Servidores:SAS00010100;i040168;29/04/2023 12:41;;;;
PSES:Servidores:KLX00010007;soporte.herramientas;30/04/2023 8:00;;;;
PSES:Servidores:KLX00010008;soporte.herramientas;30/04/2023 8:06;;;;
PSES:Servidores:SLX00011015;i040168;30/04/2023 11:13;;;;
Indisponibilidad de switch SSL000100xx (Electronica ACI);i040168;30/04/2023 18:12;;;;
TEC:Middleware:IAS;i040168;30/04/2023 23:07;;;;
PSES:Servidores:SLX00012000;i040168;01/05/2023 0:28;;;;
PSES:Servidores:SLX00011126;i040168;01/05/2023 16:32;;;;
NOTIENE:BaseDatos:SLX00010989_GITLAB:Inventario;soporte.herramientas;02/05/2023 1:30;;;;
20050908_ANEXO_SCANNER_BALANZA;u0049;02/05/2023 9:47;;;;
PSES:Servidores:SNT00010711;i040168;02/05/2023 11:20;;;;
Reinicio de SLX00012151 - SLX00012152;i0661;02/05/2023 11:29;;;;
PROC:Aplicaciones:AS400_CAPRABO:Procesos a monitorizar en los As400 de Caprabo;i040168;02/05/2023 15:25;;;;
PSES:Aplicaciones:MERCATOR:ESPECIFICA;i040168;04/05/2023 14:32;;;;
CONTROL:MERCATOR:Comprobacion Proceso DSTX8;i040168;04/05/2023 15:01;;;;
PSGS:DAMA:REINICIO SLX00012309;i0012;09/05/2023 13:23;;;;
PSGS:Aplicaciones:GREDISA_SIA:ESPECIFICA;i040168;09/05/2023 16:43;;;;
prueba word imagenes;i1307;09/05/2023 17:03;;;;
Procesos excedidos en pendiente de ejecucion;i0490;10/05/2023 10:30;;;;
PSGS:DAMA:REINICIO SLX00011254;i0012;10/05/2023 15:56;;;;
PSGS:DAMA:REINICIO SLX00012294;i0012;10/05/2023 15:57;;;;
PSGS:DAMA:REINICIO SLX00012308;i0012;10/05/2023 15:59;;;;
PSGS:DAMA:REINICIO SLX00011253;i0012;10/05/2023 15:59;;;;
CAPR:Aplicaciones:COCINA_CENTRALIZADA:ESPECIFICA;i040168;11/05/2023 11:13;;;;
Servicio netcd;i040168;11/05/2023 11:16;;;;
PSGS:Aplicaciones:EQUIRED;soporte.herramientas;11/05/2023 12:52;;;;
PSGS:Aplicaciones:IKLOG_MPM;soporte.herramientas;11/05/2023 12:59;;;;
PSGS:Aplicaciones:GESPLAT;soporte.herramientas;11/05/2023 13:27;;;;
PSGS:Aplicaciones:SISLOGDA;soporte.herramientas;11/05/2023 13:29;;;;
PSGS:Aplicaciones:LDA;soporte.herramientas;11/05/2023 13:30;;;;
PSGS:Aplicaciones:JBOSS_ELORRIO;soporte.herramientas;11/05/2023 13:32;;;;
PSGS:Aplicaciones:SISLOGM;soporte.herramientas;11/05/2023 13:33;;;;
PSGS:Aplicaciones:SISLOGW;soporte.herramientas;11/05/2023 13:34;;;;
PSGS:Aplicaciones:IKLOG_ZGZ;soporte.herramientas;11/05/2023 13:35;;;;
PSGS:Aplicaciones:SISLOGML;soporte.herramientas;11/05/2023 13:36;;;;
PSGS:Aplicaciones:SISLOGIB;soporte.herramientas;11/05/2023 13:37;;;;
PSGS:Aplicaciones:ENNOVA;soporte.herramientas;11/05/2023 13:37;;;;
PSGS:Aplicaciones:SISLOGB;soporte.herramientas;11/05/2023 13:55;;;;
PSGS:Aplicaciones:SISLOG50;soporte.herramientas;11/05/2023 13:57;;;;
PSGS:Aplicaciones:SISLOGU;soporte.herramientas;11/05/2023 13:58;;;;
PSGS:Aplicaciones:SISLOGZL;soporte.herramientas;11/05/2023 13:59;;;;
PSGC:Servidores:SLX00010170;soporte.herramientas;11/05/2023 14:02;;;;
PSPA:Servidores:SLX00010411;soporte.herramientas;11/05/2023 14:03;;;;
PSGS:Servidores:SLX00011253;soporte.herramientas;11/05/2023 14:04;;;;
PSGS:Servidores:SLX00011254;soporte.herramientas;11/05/2023 14:05;;;;
PSPA:Servidores:SLX00012006;soporte.herramientas;11/05/2023 14:05;;;;
PSPA:Servidores:SLX00012010;soporte.herramientas;11/05/2023 14:06;;;;
PSGC:Servidores:SLX00012031;soporte.herramientas;11/05/2023 14:06;;;;
PSPA:Servidores:SLX00012072;soporte.herramientas;11/05/2023 14:07;;;;
PSGS:Aplicaciones:KIOSKO_Moviles_Plataformas:ESPECIFICA;i0012;11/05/2023 15:45;;;;
PSGC:Circuito:Apertura BEELINE;i0490;12/05/2023 17:31;;;;
PSES:Aplicaciones:GFAS;i040168;13/05/2023 10:51;;;;
PSES:Aplicaciones:GFAS-KPI;i040168;13/05/2023 10:52;;;;
PSES:Aplicaciones:GLPI;i040168;13/05/2023 10:53;;;;
PSES:Aplicaciones:TITAN;i040168;13/05/2023 10:54;;;;
PROC:WINDOWS:Distribucion actualizaciones servidores Windows SCCM;i040168;13/05/2023 11:09;;;;
PSES:Aplicaciones:GOANYWHERE:Aplicacion Perfil PLANIFICACION;i040168;14/05/2023 0:05;;;;
PSES:Aplicaciones:GOANYWHERE:Aplicacion Perfil PLANIFICACION:WEB USERS;i040168;14/05/2023 0:06;;;;
PSES:Servidores:SNT00010039;i040168;16/05/2023 8:51;;;;
PSGC:Aplicaciones:KGESCAN:ESPECIFICA;i0274;16/05/2023 16:44;;;;
PSGC:ENTORNO:KOSMOS PV;i0274;16/05/2023 16:56;;;;
PSGC:Aplicaciones:ESCUCHAOL;soporte.herramientas;18/05/2023 12:57;;;;
PSPA:Servidores:SNT00012072;soporte.herramientas;18/05/2023 13:08;;;;
PSES:BaseDatos:SLX00012280_CLOUDERA;soporte.herramientas;18/05/2023 13:11;;;;
PSGS:BaseDatos:SLX00012309_DAMA;soporte.herramientas;18/05/2023 13:11;;;;
PSGS:BaseDatos:SLX00011254_DAMA;soporte.herramientas;18/05/2023 13:11;;;;
PSES:Aplicaciones:GOANYWHERE:Aplicacion Perfil PLANIFICACION:Uso de GAONYWHERE;i0730;19/05/2023 11:46;;;;
PSGC:Aplicaciones:BIGKCENTIREST:ESPECIFICA;i0274;19/05/2023 11:54;;;;
PSES:Servidores:SLX00011144;i0661;19/05/2023 13:52;;;;
PSES:Servidores:SLX00011145;i0661;19/05/2023 13:53;;;;
PSES:Servidores:SLX00011146;i0661;19/05/2023 13:54;;;;
PSES:Servidores:SLX00011147;i0661;19/05/2023 13:54;;;;
PSGS:Aplicaciones:SPLASHTOP;soporte.herramientas;20/05/2023 8:03;;;;
PSES:Aplicaciones:ORNOA:ESPECIFICA;i040168;22/05/2023 10:02;;;;
PSGC:Circuito:Promociones DAEMONTQUEST;i0104;22/05/2023 12:20;;;;
EDIWIN7 ORDERS__PtesSIA EnvioPdosProv;i0012;23/05/2023 8:46;;;;
EDIWIN7 ORDERS_SinEnviar EnvioPdosProv;i0012;23/05/2023 8:47;;;;
EDIWIN7 ORDERS_Envio-lentitud EnvioPdosProv;i0012;23/05/2023 8:48;;;;
EDIWIN7 ORDERS_Erroneos_EBI EnvioPdosProv;i0012;23/05/2023 8:48;;;;
EDIWIN7 ORDERS_SinConfirmar EnvioPdosProv;i0012;23/05/2023 8:50;;;;
EDIWIN7 ORDERS_Erroneos_EDIWIN7 EnvioPdosProv;i0012;23/05/2023 8:50;;;;
EDIWIN7 ORDERS_Erroneos_PROV EnvioPdosProv;i0012;23/05/2023 8:51;;;;
EDIWIN7;i0012;23/05/2023 8:52;;;;
NOTIENE:BaseDatos:SLX00010006_SAVELEC:Inventario;soporte.herramientas;23/05/2023 9:57;;;;
PSGC:Arranque-Parada Agente Mongo;i0206;23/05/2023 10:13;;;;
CAPR:Aplicaciones:LOTCAT:ESPECIFICA;i040168;23/05/2023 18:17;;;;
PSES:BaseDatos:SLX00012254_GITLAB;soporte.herramientas;26/05/2023 8:00;;;;
PSES:Aplicaciones:AVALANCHE_64:Inventario;soporte.herramientas;26/05/2023 9:57;;;;
PSES:Servidores:SNT00010826;soporte.herramientas;27/05/2023 8:03;;;;
PSGS:Aplicaciones:AVALANCHE_64;soporte.herramientas;27/05/2023 8:03;;;;
PSES:Servidores:SNT00010827;soporte.herramientas;27/05/2023 8:09;;;;
PSGS:BaseDatos:SNT00010535_SPECMANAGER;soporte.herramientas;27/05/2023 8:15;;;;
PSGS:BaseDatos:SNT00010536_SPECMANAGER;soporte.herramientas;27/05/2023 8:33;;;;
Tecnologias;i040168;27/05/2023 18:50;;;;
BAM:Aplicaciones:XXXPRUEBAXXXX:Inventario;i0116;29/05/2023 12:47;;;;
PSGS:Aplicaciones:SPECMANAGER:ESPECIFICA;i0012;29/05/2023 15:44;;;;
PSES:Servidores:SLX00012314;i0661;29/05/2023 16:55;;;;
SQLServer:BaseDatos:PADRE:SNT00010797-AVALANCHE64;soporte.herramientas;30/05/2023 1:32;;;;
PSGS:Servidores:SNT00010818;i0012;30/05/2023 14:54;;;;
Manual de operacion Avalanche_5_6;i0661;30/05/2023 16:09;;;;
PROC:Aplicaciones:AVALANCHE:Manual de operacion;i0661;30/05/2023 16:11;;;;
PSGS:Servidores:SNT00010797;soporte.herramientas;31/05/2023 8:00;;;;
PSES:Servidores:SNT00012069;soporte.herramientas;31/05/2023 8:12;;;;
PROC:Aplicaciones:NAGIOS:Comprobacion del archivo nagios.cmd;i040168;01/06/2023 13:41;;;;
PSGC:BaseDatos:SLX00011115_NLU;soporte.herramientas;02/06/2023 8:00;;;;
PSES:Servidores:SLX00011255;soporte.herramientas;02/06/2023 8:00;;;;
PSES:Servidores:SLX00010471:ESPECIFICA;i040168;02/06/2023 8:21;;;;
PROC:CITRIX:Manual de operacion ante incidencias genericas servidores Windows Citrix;i040168;07/06/2023 16:20;;;;
PROC:CITRIX:Manual de operacion ante incidencias Servidores Windows 2008;i040168;07/06/2023 16:21;;;;
PSES:Aplicaciones:NAGIOS_CHECK_MK:Alertas Nagios Distribuido SLX00010740;i2498;08/06/2023 9:23;;;;
PSPA:ENTORNO:PAGO_CON_TARJETA;i0559;09/06/2023 8:33;;;;
PSPA:Servidores:SLX00011236;soporte.herramientas;13/06/2023 8:00;;;;
PSPA:Aplicaciones:GESCAJA;soporte.herramientas;13/06/2023 8:00;;;;
PSES:Servidores:SLX00011247;soporte.herramientas;13/06/2023 8:06;;;;
PSES:Servidores:SLX00011248;soporte.herramientas;13/06/2023 8:12;;;;
PSES:Servidores:SLX00011249;soporte.herramientas;13/06/2023 8:18;;;;
PROC:PSGS:INDISPONIBILIDAD_STAYLINKED;i0012;13/06/2023 12:54;;;;
PSES:Aplicaciones:GOANYWHERE:CONFIGURACIONyUSO:Conector Azure Blod:Consumo Azure Blod Eroski a Proveedor;i0730;13/06/2023 13:01;;;;
PROC:PSGS:REINICIO_BD_SNT00010797_AVALANCHE64;i0012;13/06/2023 16:46;;;;
PSES:Aplicaciones:GOANYWHERE:Extracto de Intercambios Mensuales;i0730;14/06/2023 9:39;;;;
TEC:BaseDatos:SQLSERVER:SNT00010797_AVALANCHE64;i0012;14/06/2023 10:20;;;;
PSGS:Aplicaciones:AVALANCHE_64:ESPECIFICA;i0012;14/06/2023 10:20;;;;
PSES:BaseDatos:SLX00011214_GERAPI_PROD;soporte.herramientas;15/06/2023 8:00;;;;
PSES:BaseDatos:SLX00011215_GERAPI_PROD;soporte.herramientas;15/06/2023 8:06;;;;
PSES:BaseDatos:SLX00011216_GERAPI_PROD;soporte.herramientas;15/06/2023 8:12;;;;
PSGS:BaseDatos:SNT00010593_AVALANCHE;soporte.herramientas;15/06/2023 8:36;;;;
PSGS:BaseDatos:SNT00010594_AVALANCHE;soporte.herramientas;15/06/2023 8:42;;;;
PSES:Aplicaciones:SCCM_WDS_WUS_INTUNE:ESPECIFICA;i040168;15/06/2023 11:30;;;;
PSGC:Circuito:Envío fotos Agencia SIC-Gisae (FOCO-VALOR);i0490;16/06/2023 14:42;;;;
PSES:Aplicaciones:BONITA_BPM;i040168;16/06/2023 17:25;;;;
PSES:Aplicaciones:QLIKREPLICATE;i040168;16/06/2023 17:28;;;;
PSPA:Servidores:SNT00010083;soporte.herramientas;18/06/2023 8:09;;;;
PSPA:Servidores:SNT00010105;soporte.herramientas;18/06/2023 8:21;;;;
PSPA:Servidores:SNT00010114;soporte.herramientas;18/06/2023 8:27;;;;
PSES:Aplicaciones:EKIPEDIA;i040168;19/06/2023 20:38;;;;
PSGS:Servidores:SNT00010508;soporte.herramientas;20/06/2023 8:03;;;;
Reinicio del SLX00010413;i0661;20/06/2023 10:27;;;;
PSES:Servidores:SLX00010413;i0661;20/06/2023 10:28;;;;
PSGS:Aplicaciones:SPLASHTOP:ESPECIFICA;i0012;20/06/2023 11:59;;;;
PROC:PSGS:SPLASHTOP:Servicios Especificos;i0012;20/06/2023 12:10;;;;
PSGC:Aplicaciones:AUDIKAPRO;i0274;20/06/2023 16:21;;;;
PSGC:Aplicaciones:GTE2_-_AUDIKA:ESPECIFICA;i0274;20/06/2023 16:26;;;;
Reinicio del SLX00011182;i0661;22/06/2023 8:44;;;;
PSES:Servidores:GTFLXPRO1;i040168;23/06/2023 12:28;;;;
TEC:BaseDatos:ORACLE:SLX00010540_PRONEOVM;i040168;26/06/2023 18:09;;;;
PSES:Aplicaciones:RIGHTFAX:ESPECIFICA;i040168;26/06/2023 18:17;;;;
PSES:Servidores:SLX00010436;i040168;27/06/2023 10:56;;;;
TEC:Monitorizacion;i2498;27/06/2023 12:54;;;;
PROC:MetodologiaOPERACION-PROCESOS-LPU Excede en tiempo de ejecucion;i2498;27/06/2023 12:57;;;;
PROC:Aplicaciones:CAPRABO:Incidencias Packing List;i2498;27/06/2023 13:04;;;;
PROC:DISCOVERER:Como matar procesos discoverer;i2498;27/06/2023 13:05;;;;
TEC:SO:UNIX:MONITORIZACION:Interrupcion;i2498;27/06/2023 13:06;;;;
PSES:Servidores:SLX00010413:Alerta provisional para las caidas del SLX00010413 CENTROSKOSINTEGR;i2498;27/06/2023 13:07;;;;
PROC:SITEF:Procedimiento ante alertas tunel CECA;i2498;27/06/2023 13:09;;;;
PROC:PSGC:CIRCUITO_ECOMMERCECAP_ECOAPLI;i0274;27/06/2023 13:34;;;;
PSGC:Circuito:BEELINE:Ventas proveedor BEELINE;i0274;27/06/2023 13:37;;;;
PSGC:Aplicaciones:FAMILIAS_0-12;i0274;28/06/2023 12:48;;;;
PSES:Aplicaciones:Service_desk_ahd:EncolamientoCebi;i040168;29/06/2023 11:28;;;;
Conector RN-CEBI-TITAN;i040168;29/06/2023 12:08;;;;
PROC:Aplicaciones:TMS8:Reiniciar TMS8;i040168;29/06/2023 19:21;;;;
PSGC:Aplicaciones:MKTCLOUD;soporte.herramientas;30/06/2023 8:00;;;;
PSGC:Aplicaciones:OCTAN_OFFICCE_ALVIC;i0274;30/06/2023 8:59;;;;
PSGC:Circuito:KOSMOS:Gama Glovo;i0490;30/06/2023 13:19;;;;
Servicio Gestor Identidades SLX00011146;i040168;30/06/2023 13:56;;;;
PROC:Aplicaciones:TMS8:Visio TMS8;i040168;30/06/2023 23:17;;;;
PROC:GERSOA:Comprobacion y reinicio del servicio BUS de Gersoa;i040168;02/07/2023 10:53;;;;
PSES:ENTORNO:GERSOA;i040168;02/07/2023 11:10;;;;
PROC:Aplicaciones:WSAPP:Comprobar W2K3WSAPP;i040168;02/07/2023 22:56;;;;
PSPA:BaseDatos:SLX00011256_GESCAJA;soporte.herramientas;05/07/2023 8:00;;;;
PSPA:Servidores:SLX00011256;soporte.herramientas;05/07/2023 8:00;;;;
SRO00010051;i0661;05/07/2023 17:03;;;;
SRO00010052;i0661;05/07/2023 17:04;;;;
SRO00010053;i0661;05/07/2023 17:04;;;;
SRO00010050;i0661;06/07/2023 13:05;;;;
PSES:Aplicaciones:IAM;i040168;06/07/2023 22:36;;;;
PSES:Aplicaciones:CAST;i040168;06/07/2023 22:38;;;;
PSPA:Servidores:SRO00010045;soporte.herramientas;07/07/2023 8:06;;;;
PSES:Servidores:SRO00010050;soporte.herramientas;07/07/2023 8:12;;;;
PSES:Servidores:SRO00010051;soporte.herramientas;07/07/2023 8:18;;;;
PSES:Servidores:SRO00010052;soporte.herramientas;07/07/2023 8:24;;;;
PSES:Servidores:SRO00010053;soporte.herramientas;07/07/2023 8:30;;;;
PROC:APPCCUNI:Comprobacion aplicacion APPCCUNI;i040168;07/07/2023 10:16;;;;
PSES:Servidores:SNT00010833;i0661;07/07/2023 10:16;;;;
PSES:Servidores:SNT00010835;i0661;07/07/2023 10:17;;;;
PSES:Servidores:SNT00010836;i0661;07/07/2023 10:17;;;;
PSES:Servidores:SNT00010834;i0661;07/07/2023 10:17;;;;
PSES:Aplicaciones:MONITORIZACION_EAI_MERCATOR-MONITF:ESPECIFICA;i040168;07/07/2023 13:38;;;;
PSES:Servidores:SNT00010828:Inventario;soporte.herramientas;10/07/2023 9:57;;;;
PSES:Servidores:SLX00010590;soporte.herramientas;11/07/2023 8:00;;;;
PSES:BaseDatos:SLX00012274_GERAPI_DES:Inventario;soporte.herramientas;11/07/2023 9:57;;;;
PSES:BaseDatos:SLX00012275_GERAPI_DES:Inventario;soporte.herramientas;11/07/2023 9:57;;;;
PSES:BaseDatos:SLX00012276_GERAPI_DES:Inventario;soporte.herramientas;11/07/2023 9:57;;;;
PSES:Aplicaciones:AXWAY:Inventario;soporte.herramientas;11/07/2023 9:57;;;;
Reinicio de servidores AXWAY;i0661;11/07/2023 15:25;;;;
PSES:Aplicaciones:SOLIDSERVER_DNS-DHCP;i040168;11/07/2023 17:57;;;;
PSES:Servidores:ADMINCENTER;soporte.herramientas;12/07/2023 8:00;;;;
Reinicio del servidor de METADIR;i0661;12/07/2023 13:03;;;;
Contingencia EKIPEDIA;i040168;12/07/2023 17:55;;;;
PSES:Aplicaciones:GERAPI_AXWAY;i040168;14/07/2023 12:54;;;;
Control del proceso NIFI-ECOMMERCE_ECOAPLI;I2159;17/07/2023 12:25;;;;
PSES:Servidores:SNT00010837;i040168;17/07/2023 19:32;;;;
PSGS:Circuito:SIA:EDIWIN7:Envio Pdos proveedor;i0012;18/07/2023 13:04;;;;
PSGS:Aplicaciones:EDIWIN7-CLOUD;i0012;18/07/2023 13:10;;;;
PSES:Aplicaciones:GOANYWHERE:CONFIGURACIONyUSO:Conector MailBox-Outllok:Configuración Mailbox-Outlook. Requisitos;i0730;19/07/2023 10:08;;;;
PSES:Aplicaciones:GOANYWHERE:CONFIGURACIONyUSO:Conector MailBox-Outllok:Consumo Mailbox-Outlook Eroski;i0730;19/07/2023 10:17;;;;
PSGC:Servidores:SLX00010963;i040168;19/07/2023 12:44;;;;
Reinicio de servidores KUBERNETES_DEVSECOPS;i0661;19/07/2023 15:25;;;;
PSES:Aplicaciones:GOANYWHERE:PROCEDIMIENTOS:Actualizar Secrets para API Azure;i0730;21/07/2023 11:54;;;;
Alertas Altaidentificacion - GERSOA2;i0559;21/07/2023 13:13;;;;
PSES:Aplicaciones:NIF-AT2_GERSOA2:ESPECIFICA;i0559;21/07/2023 13:16;;;;
PROC:CEBI:Operatoria ante alertas por problemas en CEBI_old;i2498;26/07/2023 11:19;;;;
PSES:Aplicaciones:CLOUD_INSIGHTS:ESPECIFICA;i040168;28/07/2023 15:27;;;;
PSPA:BaseDatos:SLX00010570_PDBER02B;soporte.herramientas;29/07/2023 8:03;;;;
PSES:Servidores:SNT00010041;i040168;05/08/2023 16:44;;;;
PSES:Servidores:SNT00010042;i040168;05/08/2023 16:45;;;;
Reinicio del SLX00011259;i0661;09/08/2023 12:31;;;;
PSES:Servidores:SLX00011259;i0661;09/08/2023 12:32;;;;
Reinicio del SLX00011118;i0661;09/08/2023 12:34;;;;
PSES:Servidores:SLX00012315;i0661;09/08/2023 12:35;;;;
Reinicio del SLX00012315;i0661;09/08/2023 12:37;;;;
PSES:Servidores:SLX00011258;i0661;17/08/2023 10:04;;;;
PSES:Servidores:SNX00010007;soporte.herramientas;22/08/2023 8:00;;;;
PSES:Servidores:SNX00010008;soporte.herramientas;22/08/2023 8:06;;;;
PSGC:BaseDatos:SLX00011115_MKTCLOUD;soporte.herramientas;23/08/2023 8:00;;;;
CAPR:Aplicaciones:DOMAIN_CONTROLLER:ESPECIFICA;i040168;24/08/2023 10:34;;;;
PSGC:Aplicaciones:AUDIKAPRO:ESPECIFICA;i0274;25/08/2023 11:25;;;;
PROC:PSES:Entorno PSES;i0490;28/08/2023 12:43;;;;
PSGC:Aplicaciones:ARIES:ESPECIFICA;i0274;28/08/2023 16:37;;;;
PROC:BaseDatos:ORACLE:AlertOracle:ProcedimientoAlertOracleOra16038yORA19815;i1720;29/08/2023 7:20;;;;
PSES:Aplicaciones:prueba_ekipedia_23:ESPECIFICA;i1307;29/08/2023 10:01;;;;
Llenado de filesystem_oracle_dbs_sapdata;i2498;29/08/2023 12:09;;;;
PSES:Aplicaciones:PRUEBA_EKIPEDIA_23:Inventario;soporte.herramientas;30/08/2023 9:57;;;;
PSPA:Circuito:Ficheros Cobertura y Exclusiones;i0229;30/08/2023 13:16;;;;
PROC:PLANIFICACION:GFormacionGTFErroneos;i0229;01/09/2023 9:08;;;;
PROC:PLANIFICACION:GFormacion:Platon:Modificar departamento;i0229;01/09/2023 9:14;;;;
PROC:MetodologiaOPERACION-PROCESOS-PLATON Relanzamiento procesos;i0229;01/09/2023 9:19;;;;
PROC:PLANIFICACION:GFormacion:Platon;i0229;01/09/2023 9:22;;;;
PROC:PLANIFICACION:GFormacion:GTF:Manual;i0229;01/09/2023 9:26;;;;
PROC:PLANIFICACION:GFormacion:GTF:GTFUtiles;i0229;01/09/2023 9:27;;;;
PROC:PLANIFICACION:GFormacion:GTF:Generar instancias;i0229;01/09/2023 9:28;;;;
PROC:PLANIFICACION:GFormacion:GTF;i0229;01/09/2023 9:29;;;;
PROC:PLANIFICACION:GFormacion:GPTO;i0229;01/09/2023 9:33;;;;
PROC:PLANIFICACION:Gestion de Incidencias;i0229;01/09/2023 10:12;;;;
PROC:PLANIFICACION:Gestion peticiones en Titan;i0229;01/09/2023 10:15;;;;
Funcionamiento EDITRAN;i0229;01/09/2023 10:27;;;;
PROC:PLANIFICACION: Recepcion y carga de A60 y A70;i0229;01/09/2023 10:31;;;;
PSES:Servidores:SLX00011275;soporte.herramientas;02/09/2023 8:03;;;;
PSES:Servidores:SNT00010102;i040168;02/09/2023 20:37;;;;
PSES:Servidores:SNT00010046;i040168;02/09/2023 20:38;;;;
PROC:PLANIFICACION: Control tamaño imagenes agencia SIC-Gisae (circuito foco-valor);i0229;05/09/2023 10:24;;;;
PROCPlanificacion;i0229;05/09/2023 11:03;;;;
PROC:PLANIFICACION: Borrado de variaciones previo a Maestro;i0229;05/09/2023 11:05;;;;
PROC:PLANIFICACION: RECOGIDA E INTEGRACION FICHEROS PBL;i0229;05/09/2023 11:08;;;;
PROC:PLANIFICACION: Revision incidencias GADISinReplica;i0229;05/09/2023 11:08;;;;
PROC:PLANIFICACION:Concatenacion de albaranes;i0229;05/09/2023 11:11;;;;
PROC:PLANIFICACION:Conexiones servidores_proveedores;i0229;05/09/2023 11:12;;;;
PROC:PLANIFICACION:Documentar circuitos;i0229;05/09/2023 11:13;;;;
PROC:PLANIFICACION:Envio especial de variaciones a varios centros concretos;i0229;05/09/2023 11:13;;;;
PROC:PLANIFICACION:Envío loterias de Caprabo;i0229;05/09/2023 11:13;;;;
PROC:PLANIFICACION:Envio puntual de ficheros a IRI;i0229;05/09/2023 11:14;;;;
PROC:PLANIFICACION:Envio Titulares desconocidos TRAVEL;i0229;05/09/2023 11:14;;;;
PROC:PLANIFICACION:HORIZONTE:Gestion incidencias;i0229;05/09/2023 11:15;;;;
PROC:PLANIFICACION:Incidencia Control de Variacion;i0229;05/09/2023 11:16;;;;
PROC:PLANIFICACION:Incidencia Variaciones procesos Excedidos;i0229;05/09/2023 11:16;;;;
PROC:PLANIFICACION:Lanzar Pago DIETAS a EDITRAN;i0229;05/09/2023 11:19;;;;
PROC:PLANIFICACION:MSAXServer;i0229;05/09/2023 11:20;;;;
PROC:PLANIFICACION:OPERATORIAS:Dar de alta Gisae en Indicadores;i0229;05/09/2023 11:20;;;;
PROC:Planificacion:Peticiones sobre circuito Variaciones Ficheros GENSOCI-SAUT;i0229;05/09/2023 11:24;;;;
PROC:PLANIFICACION:Plan contingencia fallo transferencias contra SNT00010432 (FILEGER);i0229;05/09/2023 11:25;;;;
PROC:PLANIFICACION:Planogramas Descatalogados;i0229;05/09/2023 11:25;;;;
PROC:PLANIFICACION:PLATON Control_QSREINICIO Semaforo_rojo;i0229;05/09/2023 11:26;;;;
PROC:PLANIFICACION:ProcesosEjecucion PasadoEstadi;i0229;05/09/2023 11:26;;;;
PROC:PLANIFICACION:Incidencias frecuentes planificacion;i0229;05/09/2023 11:26;;;;
PROC:PLANIFICACION:ProcesosNocturnosViajesBarcelo;i0229;05/09/2023 11:26;;;;
PROC:PLANIFICACION:Proveedores incomunicados;i0229;05/09/2023 11:27;;;;
PROC:PLANIFICACION:Recogida y envio de ficheros a KCUBE;i0229;05/09/2023 11:27;;;;
PROC:PLANIFICACION:RelacionFicherosTablaCircuitos;i0229;05/09/2023 11:27;;;;
PROC:PLANIFICACION:Revision transferencias GTF que no queden enganchadas;i0229;05/09/2023 11:28;;;;
PROC:PLANIFICACION:RevisionBanatuMensual;i0229;05/09/2023 11:28;;;;
PROC:PLANIFICACION:Subidas MDQ;i0229;05/09/2023 11:29;;;;
PROC:PLANIFICACION:Tabla relacion grupos;i0229;05/09/2023 11:29;;;;
PROC:PLANIFICACION:Tareas realizadas desde planificacion relacionadas con adm usuarios y viceversa;i0229;05/09/2023 11:29;;;;
PROC:PLANIFICACION:TRANSPOR:RecogidaFicherosTransporCaprabo;i0229;05/09/2023 11:29;;;;
PROC:PLANIFICACION: Envio ficheros incrementales;i0229;05/09/2023 11:31;;;;
PROC:PLANIFICACION:Situacion del DIA  Variacion;i0229;05/09/2023 11:42;;;;
PROC:PLANIFICACION:SITUACION del DIA RecepCUMA;i0229;05/09/2023 11:43;;;;
PROC:PLANIFICACION:SITUACION del DIA RecepPBL;i0229;05/09/2023 11:47;;;;
PROC:PLANIFICACION:SITUACION del DIA VtaGbiMan;i0229;05/09/2023 11:47;;;;
PROC:PLANIFICACION:Facturacion mensual Web Cuota;i0229;05/09/2023 11:49;;;;
PROC:PLANIFICACION:SITUACION del DIA Travel_Mensual;i0229;05/09/2023 11:49;;;;
PROC:PLANIFICACION:PROM-SENECA LPU SUBIDAS;i0229;05/09/2023 11:50;;;;
PROC:PLANIFICACION:Proceso SNFSEVARLOME anterior no terminado correctamente;i0229;05/09/2023 11:50;;;;
PROC:PLANIFICACION:Ficheros Cobertura y Exclusiones;i0229;05/09/2023 11:50;;;;
